"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
d13563f1-3fc1-4ab4-bbf7-0ed4b66256e4,3b35a636-dae9-47d4-8485-3da379ba7c40,"#N/A","#N/A","#N/A","#N/A","Alain Monié is the chief executive officer of Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",jmanningcongagdo+285@gmail.com.invalid,"#N/A","#N/A",Joana,"#N/A","#N/A",Sly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(581) 804-2887,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d15b34ae-9919-4453-b4e6-b8d470151df7,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+621@gmail.com.invalid,"#N/A","#N/A",Page,"#N/A","#N/A",Urbano,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
d174b9d2-67e7-444a-bf47-91731b65add0,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+620@gmail.com.invalid,"#N/A","#N/A",Emili,"#N/A","#N/A",Beau,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
d23f95e0-0f1b-41be-8be0-ee8f30d7d804,01c66fd6-e690-4164-8322-158293db8cba,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+77@gmail.com.invalid,"#N/A","#N/A",Rozalie,"#N/A","#N/A",Erick,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",80 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d243250e-e7c3-48e5-9ac5-b25ac77480a9,507942b0-fa27-4f46-89e5-a93551d6fd4f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+569@gmail.com.invalid,"#N/A","#N/A",Natty,"#N/A","#N/A",Daryl,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3951,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d25e8f08-7ab9-4a25-9fa8-4d01930a147d,f9d1f544-2273-4078-834a-f06e0cb3cdf2,"#N/A","#N/A",1977-10-28,"#N/A","#N/A",jmanningcongagdo+475@gmail.com.invalid,"#N/A","#N/A",Mollie,"#N/A","#N/A",Wilbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
d2bb884f-14db-4400-a0c5-f32bc05fa405,d0482442-b495-40a5-8ddc-77f1f695d94f,"#N/A",(03) 7627 8781,"#N/A",CEO,"#N/A",jmanningcongagdo+3@gmail.com.invalid,"#N/A",(03) 7627 8781,Fidela,"#N/A","#N/A",Jason,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0410 524 770,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7627 8781,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d31a2814-820e-410b-8885-5a118ec3acb5,4149746a-2b7f-4095-a854-de52d62ff012,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+703@gmail.com.invalid,"#N/A","#N/A",Drusie,"#N/A","#N/A",Carl,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3994,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
d31e4b38-2e19-4d92-b327-1dcb2329adbc,af60d540-c19b-44ba-9e54-bb1635c79a22,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+258@gmail.com.invalid,"#N/A","#N/A",Willi,"#N/A","#N/A",Valle,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1490,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d33e4e6f-2b72-42c2-80e0-607224ed7bea,64505adc-85bd-4626-b738-2a502d978215,"#N/A","#N/A","#N/A","#N/A","Throughout his career, Mr. Albers has held a variety of managerial positions in development, operations, production and engineering. After several assignments in Texas and New Jersey, in 1991 he was transferred to Esso Australia in Melbourne as technical manager and later became operations manager. He then held positions as Alaska interests manager and production manager for the Western U.S.",jmanningcongagdo+595@gmail.com.invalid,"#N/A","#N/A",Emera,"#N/A","#N/A",Adlai,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(303) 999-1234,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
d374d654-9da8-474f-8452-10f2c3ca07af,ac7e3231-86ff-4503-82b8-5d3e2642aabd,"#N/A","#N/A",1971-10-28,"#N/A","#N/A",jmanningcongagdo+562@gmail.com.invalid,"#N/A","#N/A",Winifred,"#N/A","#N/A",Morley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+41 22 343 80 14,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
d4e39a02-69ef-44a7-b879-2d38469f6d01,750734f6-cd28-4a15-9f84-0c4d14d92c4c,"#N/A",(03) 6686 8203,"#N/A",Operations,"#N/A",jmanningcongagdo+699@gmail.com.invalid,"#N/A",(03) 6686 8203,Ann-Marie,"#N/A","#N/A",Gordy,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,0424 286 735,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,350 Collins Street,(03) 6686 8203,"#N/A","#N/A",Purchasing,Prodly,"#N/A","#N/A",false,false
d4f231c2-831a-4e5d-a945-bdc2bf2fc53f,1f8bbab1-7ffa-45f2-9d74-c82857af32fc,"#N/A","#N/A","#N/A","#N/A","Michael Bartschat serves as chief procurement officer (CPO) and vice president of the Johnson Controls Operating System. As CPO, Bartschat leads an integrated global procurement function that leverages scale and optimizes the cost and value of purchased materials, products and services.",jmanningcongagdo+725@gmail.com.invalid,"#N/A","#N/A",Rahal,"#N/A","#N/A",Ellsworth,"#N/A",Green Bay,USA,"#N/A","#N/A","#N/A",54304,WI,1265 Lombardi Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 265-0997,"#N/A","#N/A",Chief Procurement Officer,Prodly,"#N/A","#N/A",false,false
d50d75a3-2c4b-44c1-84d5-7cbb990f3fa1,5fc8553f-5340-4afa-9995-cc5c256a1447,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+661@gmail.com.invalid,"#N/A","#N/A",Marj,"#N/A","#N/A",Udale,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3987,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d511bd8b-1325-4e39-9d33-b62c1dd823c2,9d51d4d8-2c6a-40d4-b2c4-116bf1feef82,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+130@gmail.com.invalid,"#N/A","#N/A",Dedie,"#N/A","#N/A",Woody,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(225) 640-7769,"#N/A","#N/A",Chief Digital Officer,Prodly,"#N/A","#N/A",false,false
d65be352-6c18-403f-a36b-5aa5d2444c72,d12bd5bd-ff1c-4df7-9499-954f424a1699,"#N/A","#N/A","#N/A","#N/A",Mr. Collis was elected Chairman of the Board in March 2016 and has been President and Chief Executive Officer of AmerisourceBergen Corporation since July 2011. He served as President and Chief Operating Officer of AmerisourceBergen from November 2010 to July 2011. He served as Executive Vice President and President of AmerisourceBergen Drug Corporation from September 2009 to November 2010.,jmanningcongagdo+398@gmail.com.invalid,"#N/A","#N/A",Silvia,"#N/A","#N/A",Rourke,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(373) 354-3233,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d6c8abb2-c62d-47f0-a48d-b1498b071041,57c58a81-a376-44d5-aa92-7c1e797eaa6f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+581@gmail.com.invalid,"#N/A","#N/A",Margarethe,"#N/A","#N/A",Griffy,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3963,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d6cf2e0b-8ad2-4ffe-96f5-fd7cfe5c2525,cb91ee19-e00c-4998-9e4a-b30eb84f0e31,"#N/A","#N/A",1965-09-01,"#N/A",Alex Gorsky is Chairman and Chief Executive Officer of Johnson & Johnson. Alex is the seventh person to serve as Chairman and CEO of Johnson & Johnson since it became a publicly traded company in 1944.,jmanningcongagdo+274@gmail.com.invalid,"#N/A","#N/A",Peggy,"#N/A","#N/A",Parsifal,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,201 Sussex Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(361) 571-7392,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d6ee7d61-0040-490b-a324-cb7fdf9137f1,f7f4beaa-ebc7-4d03-a4f3-73041cc205f0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+312@gmail.com.invalid,"#N/A","#N/A",Phylys,"#N/A","#N/A",Silvain,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(425)742-4491,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d77c45e0-65ec-4b90-92da-acb3655d50d4,e4831e15-4529-4b41-96c6-aebe491b11bf,"#N/A",(03) 7532 7153,"#N/A",Sales,"#N/A",jmanningcongagdo+148@gmail.com.invalid,"#N/A",(03) 7532 7153,Donia,"#N/A","#N/A",Sawyere,"#N/A",Hawthorn,Australia,"#N/A","#N/A","#N/A",3122,VIC,3/33 Elphin Gr,0411 877 438,Hawthorn,Australia,"#N/A","#N/A","#N/A","#N/A",3122,VIC,3/33 Elphin Gr,(03) 7532 7153,"#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
d7f71026-535d-4f4d-9c24-35944882baa9,ad48ae08-4283-4a81-900b-aba0fca70c8f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+72@gmail.com.invalid,"#N/A","#N/A",Buffy,"#N/A","#N/A",Sebastian,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d82153fa-d4ad-4fd0-b9cc-962edace3957,0213b072-c268-4887-bb10-32a2ab04b9da,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+131@gmail.com.invalid,"#N/A","#N/A",Ronny,"#N/A","#N/A",Urbano,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(560) 700-3572,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
d83a5bd8-5c48-420e-9b7f-374826f897c7,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+63@gmail.com.invalid,"#N/A","#N/A",Phillis,"#N/A","#N/A",Franklin,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
d863a583-a36e-4799-8c63-00261dc8d9ab,ad48ae08-4283-4a81-900b-aba0fca70c8f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+71@gmail.com.invalid,"#N/A","#N/A",Diana,"#N/A","#N/A",Orton,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d89196e3-74bf-4fe7-8081-5486af25db05,be4f3855-4758-4bac-b56c-5a0cfc5b39cd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+648@gmail.com.invalid,"#N/A","#N/A",Myrle,"#N/A","#N/A",Edouard,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3974,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
d9062a21-06e3-465e-aa22-e2a37353f17a,da2074f4-94c3-404f-9023-3992e941dc87,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+448@gmail.com.invalid,"#N/A","#N/A",Marlee,"#N/A","#N/A",Jeromy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",CA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(919) 852-4049,"#N/A","#N/A",EVP Chief Legal & General Counsel,Prodly,"#N/A","#N/A",false,false
d9c5fbc6-1405-43d7-8e7e-43fe3897692c,50505259-f3bc-4358-a1c2-34f1a8b590df,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+64@gmail.com.invalid,"#N/A","#N/A",Shawna,"#N/A","#N/A",Braden,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
da128163-79ce-4d6f-97a2-29cb8fc1d217,57ace9a0-e0d8-4d53-9e8d-e0b1e4fdaf35,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+206@gmail.com.invalid,"#N/A","#N/A",Jessi,"#N/A","#N/A",Ken,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(425)742-4490,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
da321901-8146-48a8-bcc0-43f87b189d73,b11ff636-8213-4489-b0a5-8a6f6e513057,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+387@gmail.com.invalid,"#N/A","#N/A",Marrilee,"#N/A","#N/A",Clare,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(705) 406-7394,"#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
dac91d71-da92-46b8-a8ba-38e6fcc31c32,f49eb208-0a70-4dd6-814b-ebfc181c3135,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+495@gmail.com.invalid,"#N/A","#N/A",Doti,"#N/A","#N/A",Yankee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
db45a2ba-5a97-498a-a385-e0fa23f57403,3126b25c-10d5-4916-ba2e-b51e27254b15,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+558@gmail.com.invalid,"#N/A","#N/A",Olympia,"#N/A","#N/A",Filberte,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(051) 212-3456,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
db88a72a-2e83-4a0e-9955-4c1d3bdea53a,d99417b6-f524-4870-8bc3-47c0ee2c6eff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+61@gmail.com.invalid,"#N/A","#N/A",Rici,"#N/A","#N/A",Gibbie,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
db9a6ac0-cb7a-4f37-b933-3cc1ba71ceba,1f8bbab1-7ffa-45f2-9d74-c82857af32fc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+260@gmail.com.invalid,"#N/A","#N/A",Kara-Lynn,"#N/A","#N/A",Bordie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5053,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
dba14767-1ef4-4f1b-8fb3-45557ea6a8d8,47a792de-ff1e-457f-abdd-4c7e60c64900,"#N/A",(02) 6089 8320,"#N/A",Engineering,"#N/A",jmanningcongagdo+2@gmail.com.invalid,"#N/A",(02) 6089 8320,Darby,"#N/A","#N/A",Danie,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,0423 551 697,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2007,NSW,390 Harris Street,(02) 6089 8320,"#N/A","#N/A","VP, Product Management",Prodly,"#N/A","#N/A",false,false
dc1dae6c-a454-4f0a-a311-e9e380c948d1,4f3655dd-47a6-4947-a355-fb9015cbb740,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+408@gmail.com.invalid,"#N/A","#N/A",Marilyn,"#N/A","#N/A",Hank,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(205) 218-9361,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
dc64e7e3-e805-48c9-b3e4-3431ab586d9f,15e6a398-b42f-4163-a007-e721cdcdfc0e,"#N/A","#N/A","#N/A","#N/A",Leads the global team of human resources professionals and is responsible for Real Estate & Facilities Services,jmanningcongagdo+191@gmail.com.invalid,"#N/A","#N/A",Diahann,"#N/A","#N/A",Alphonso,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(724) 203-1659,"#N/A","#N/A","VP, Human Resources and Real Estate & Facilities Services",Prodly,"#N/A","#N/A",false,false
dc9f0818-7089-44ee-adac-ac3ba5230f7b,8d7cfb6a-0e4a-4e2c-b841-a89fdb464c86,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+295@gmail.com.invalid,"#N/A","#N/A",Lindy,"#N/A","#N/A",Waylan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(442)666-1797,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
dca7a573-e93c-4ad5-8076-57f4c18dd2d3,c6327024-a668-4666-905a-a31cad47bd94,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+610@gmail.com.invalid,"#N/A","#N/A",Katherina,"#N/A","#N/A",Guilbert,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",2745,MA,53 Park Meadow Pass,"#N/A",New Bedford,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
dcb141e3-65db-434c-b5bb-7ab20be024e2,35d412dd-7f2a-4d7d-aa74-1631384f297c,"#N/A","#N/A","#N/A","#N/A","Doug Lankler joined Pfizer in 1999 and currently serves as general counsel. Prior to being named general counsel, Doug was Pfizer's chief compliance and risk officer, a role he assumed in 2006.",jmanningcongagdo+870@gmail.com.invalid,"#N/A","#N/A",Nancie,"#N/A","#N/A",Lanie,"#N/A",Nashville,USA,"#N/A","#N/A","#N/A",37213,TN,1 Titans Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(909) 136-7609,"#N/A","#N/A","EVP, General Counsel",Prodly,"#N/A","#N/A",false,false
dcb72702-efc0-4a83-afa6-1054624792b5,88c49b66-4b3d-460f-b5c9-4f036aaff47b,"#N/A",(03) 7800 6035,"#N/A",Operations,"#N/A",jmanningcongagdo+829@gmail.com.invalid,"#N/A",(03) 7800 6035,Cherey,"#N/A","#N/A",Tedd,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,0415 794 494,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,(03) 7800 6035,"#N/A","#N/A",Senior VP of Strategy,Prodly,"#N/A","#N/A",false,false
de128ba6-5542-4adc-b66c-20b2e2e6fc3a,9d51d4d8-2c6a-40d4-b2c4-116bf1feef82,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+468@gmail.com.invalid,"#N/A","#N/A",Marya,"#N/A","#N/A",Rickie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(968) 753-7479,"#N/A","#N/A",Group Vice President of Retail Operatiions,Prodly,"#N/A","#N/A",false,false
deb67812-1f9d-466c-b9f6-63ce303d19d6,611574b8-6406-4e14-9409-d004d5c05f5a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+302@gmail.com.invalid,"#N/A","#N/A",Celine,"#N/A","#N/A",Gilbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5054,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
dfbf21e8-d8bd-452d-bcee-8061f1795e36,e638edbe-bd4c-44e8-89fc-3bd49c98f589,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+489@gmail.com.invalid,"#N/A","#N/A",Veriee,"#N/A","#N/A",Erny,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
dfde5b2e-c9e9-4b20-9e5e-fc65fcd795d2,64505adc-85bd-4626-b738-2a502d978215,"#N/A","#N/A",1978-07-28,"#N/A","Originally from Washington, D.C., Andrew Swiger earned a Bachelor of Science degree in petroleum engineering from the Colorado School of Mines, prior to joining the company in 1978 as an operations engineer in Morgan City, Louisiana.",jmanningcongagdo+591@gmail.com.invalid,"#N/A","#N/A",Audrey,"#N/A","#N/A",Ignace,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(744) 238-8272,"#N/A","#N/A",SVP and Principal Financial Officer,Prodly,"#N/A","#N/A",false,false
dff7fbb5-bf12-46d5-a4c4-ea65f26b7f79,24c9aa58-5adc-41aa-84e4-cebed306d136,"#N/A","#N/A","#N/A","#N/A","Darius Adamczyk became President and CEO of Honeywell in April 2017 and was elected to the Company’s Board of Directors in 2016. Previously, Adamczyk served as Honeywell’s President and Chief Operating Officer, responsible for driving continued profitable growth of the Company’s operating businesses through HOS Gold breakthrough growth strategies, including advanced software offerings that complement a diverse technology portfolio.",jmanningcongagdo+235@gmail.com.invalid,"#N/A","#N/A",Anselma,"#N/A","#N/A",Daryl,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(939) 937-4190,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
